NO_SUBSTANCIA;TP_SUBSTANCIA;DS_INGREDIENTE_ATIVO;CLASSE_AGRONOMICA;NO_CULTURA;NO_UNIDADE_MEDIDA;Produto
S-metolacloro;Quimico;S-metolacloro;HERBICIDA;Cenoura;MILIGRAMA/KILOGRAMA;Relicta
S-metolacloro;Quimico;S-metolacloro;HERBICIDA;Mandioquinha-salsa / Batata Baroa;MILIGRAMA/KILOGRAMA;Coliseo
S-metolacloro;Quimico;S-metolacloro;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Spinner
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Sirtaki Gold
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Glifosato UPL 480 SL
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Gamonium
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Girassol;MILIGRAMA/KILOGRAMA;Fordor © Flex
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Batata;MILIGRAMA/KILOGRAMA;Seletrina
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Draxx
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Irado 800 WG
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;"Entoar; Sugaron; Teburon;"
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Duozina
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Manga;MILIGRAMA/KILOGRAMA;Gliall
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;"Glucare; Aluzia; Bowbast; Glucarem; Gluforever; Ultitem;"
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Banana;MILIGRAMA/KILOGRAMA;CoriscoBR
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Mesopec
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Sunward
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Grover
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Pastagem;MILIGRAMA/KILOGRAMA;Chaparral
Saflufenacil;Quimico;Saflufenacil;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Provisia 50 EC
Setoxidim;Quimico;Setoxidim;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Limpa
Setoxidim;Quimico;Setoxidim;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;2 4-D Nortox 970 WG
Setoxidim;Quimico;Setoxidim;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Baguera
Setoxidim;Quimico;Setoxidim;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Liminar 500 SC
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Cacau;MILIGRAMA/KILOGRAMA;Off Road
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;TordonUltra-S
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Banana;MILIGRAMA/KILOGRAMA;TronadorUltra-S
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Dontor Ultra
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;DisparoUltra-S
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Maá∆;MILIGRAMA/KILOGRAMA;"DominumXT-S; StopperXT-S;"
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Uva;MILIGRAMA/KILOGRAMA;TruenoXT-S
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;PlanadorXT-S
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;"JaguarUltra-S; PanoramicUltra-S;"
SIMAZINA;Quimico;SIMAZINA;HERBICIDA;Sorgo;MILIGRAMA/KILOGRAMA;PalaceUltra-S
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;CafÇ;MILIGRAMA/KILOGRAMA;Prowl H2O
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Sirtaki 500 EC
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Krugar 250 SL
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Entone
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Coco;MILIGRAMA/KILOGRAMA;Sunpass
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Bastnate
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Dendà;MILIGRAMA/KILOGRAMA;Shopra 806 SL
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Listar
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Abacaxi;MILIGRAMA/KILOGRAMA;Glifosato 480 SL AgroImport
SULFENTRAZONA;Quimico;SULFENTRAZONA;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Atectra SL
TEBUTIUROM;Quimico;TEBUTIUROM;HERBICIDA;Palma forrageira (alimento animal);MILIGRAMA/KILOGRAMA;"Glufair; Chef;"
TEBUTIUROM;Quimico;TEBUTIUROM;HERBICIDA;Pastagem;MILIGRAMA/KILOGRAMA;Simazina 500 SC Rainbow
TEBUTIUROM;Quimico;TEBUTIUROM;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Raster
Tembotriona;Quimico;Tembotriona;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;DK MAX
Tepraloxidim;Quimico;Tepraloxidim;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Sunaim
Tepraloxidim;Quimico;Tepraloxidim;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Fullmuron
Tepraloxidim;Quimico;Tepraloxidim;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;"Surrena; Setazone; Sunwise; Tritone;"
Terbutilazina;Quimico;Terbutilazina;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Rainvel Xtra
Terbutilazina;Quimico;Terbutilazina;HERBICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Lactofem 240 EC Loveland
Terbutilazina;Quimico;Terbutilazina;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Chapter
Terbutilazina;Quimico;Terbutilazina;HERBICIDA;Milheto;MILIGRAMA/KILOGRAMA;Kaivana
TIOBENCARBE;Quimico;TIOBENCARBE;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Pendulum Aqua
Trifloxissulfurom-s¢dico;Quimico;Trifloxissulfurom-s¢dico;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Lifeline-SYNC
Trifloxissulfurom-s¢dico;Quimico;Trifloxissulfurom-s¢dico;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;DK Plus
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Clomamax
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Atrazina 900 WG Alamos
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Cebola;MILIGRAMA/KILOGRAMA;"Clorimuron 250 WG Rainbow; Soyamart Xtra;"
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Soja;MILIGRAMA/KILOGRAMA;Climur
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Sorgo;MILIGRAMA/KILOGRAMA;Velbow
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Citros;MILIGRAMA/KILOGRAMA;Optill
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Piment∆o;MILIGRAMA/KILOGRAMA;Trop M
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Cevada;MILIGRAMA/KILOGRAMA;Carimbo 500 EC
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Feij∆o-caupi;MILIGRAMA/KILOGRAMA;Tebutiuron Nortox
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Aveia;MILIGRAMA/KILOGRAMA;Encke
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Cenoura;MILIGRAMA/KILOGRAMA;Yamato
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Repolho;MILIGRAMA/KILOGRAMA;Kyojin
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Lentilha;MILIGRAMA/KILOGRAMA;Yamato SC
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Algod∆o;MILIGRAMA/KILOGRAMA;Falcon
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Alho;MILIGRAMA/KILOGRAMA;Ritmo
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Amendoim;MILIGRAMA/KILOGRAMA;"Hexazinona DT Nortox; Tricana Nortox;"
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Centeio;MILIGRAMA/KILOGRAMA;Imazetapir Nortox
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Berinjela;MILIGRAMA/KILOGRAMA;Diuron 800 WG Rainbow
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Girassol;MILIGRAMA/KILOGRAMA;Glufonium
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Mandioca;MILIGRAMA/KILOGRAMA;Attuare R
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Quiabo;MILIGRAMA/KILOGRAMA;Flumioxazin 500 SC
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Trigo;MILIGRAMA/KILOGRAMA;Triclopir F Nortox
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Arroz;MILIGRAMA/KILOGRAMA;Sumimax AMT
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Tomate;MILIGRAMA/KILOGRAMA;Ametrina 800 WG Rainbow
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Couve;MILIGRAMA/KILOGRAMA;Sinfonat
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Feij∆o-vagem;MILIGRAMA/KILOGRAMA;Sugarina Plus
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Milho;MILIGRAMA/KILOGRAMA;Antaris
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Triticale;MILIGRAMA/KILOGRAMA;Gesamena Plus
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Araddo
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Sulfentrazone 500 SC Proventis
TRIFLURALINA;Quimico;TRIFLURALINA;HERBICIDA;Ervilha;MILIGRAMA/KILOGRAMA;Gigante 360 CS
Bispiribaque;Quimico;Bispiribaque;HERBICIDA E REGULADOR DE CRESCIMENTO;Arroz;MILIGRAMA/KILOGRAMA;Trop Max
Bispiribaque;Quimico;Bispiribaque;HERBICIDA E REGULADOR DE CRESCIMENTO;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Click
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Banana;MILIGRAMA/KILOGRAMA;"Cheval; Ultracheval;"
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Batata;MILIGRAMA/KILOGRAMA;Halley 600
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Aveia;MILIGRAMA/KILOGRAMA;Megatraz
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Centeio;MILIGRAMA/KILOGRAMA;Fegrat
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;MacadÉmia;MILIGRAMA/KILOGRAMA;Sulban
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Almeir∆o;MILIGRAMA/KILOGRAMA;Arremate
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Alface;MILIGRAMA/KILOGRAMA;Prompt
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Algod∆o;MILIGRAMA/KILOGRAMA;Primeval 50 SC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Smilodon 50 SC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Repolho;MILIGRAMA/KILOGRAMA;Offer 200 SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Uva;MILIGRAMA/KILOGRAMA;"Soyaclean; Dinozeta; Puzate; Mazeta;"
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Castanha-do-Par†;MILIGRAMA/KILOGRAMA;Atrazina 900 WG CHDS
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Caju;MILIGRAMA/KILOGRAMA;Elevore
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Sorgo;MILIGRAMA/KILOGRAMA;Weedclean
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Feij‰es;MILIGRAMA/KILOGRAMA;Honizyn
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Cevada;MILIGRAMA/KILOGRAMA;Cartaz 500 SC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Maá∆;MILIGRAMA/KILOGRAMA;Mil FH 0602/13
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Goiaba;MILIGRAMA/KILOGRAMA;Ginete 212 SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;EstÇvia;MILIGRAMA/KILOGRAMA;Bakti-Bio 480 SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;R£cula;MILIGRAMA/KILOGRAMA;Timber 500 SC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Br¢colis;MILIGRAMA/KILOGRAMA;Alba
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Couve-Flor;MILIGRAMA/KILOGRAMA;Picloram Yonon
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Amendoim;MILIGRAMA/KILOGRAMA;Metribuzim 480 SC C
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;CafÇ;MILIGRAMA/KILOGRAMA;Sunphosate Premier
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Feij∆o;MILIGRAMA/KILOGRAMA;Proeza 480 EC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Nectarina;MILIGRAMA/KILOGRAMA;Raker Top
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Trigo;MILIGRAMA/KILOGRAMA;Leme 960 EC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Lentilha;MILIGRAMA/KILOGRAMA;Glyphosh SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Milho;MILIGRAMA/KILOGRAMA;Glyphosh
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Ameixa;MILIGRAMA/KILOGRAMA;Glifomega 480 SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Carambola;MILIGRAMA/KILOGRAMA;Metribuzim Nortox
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Marmelo;MILIGRAMA/KILOGRAMA;Clorimurom S Nortox
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Couve-chinesa;MILIGRAMA/KILOGRAMA;Hexazinone 750 Sino-Agri
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Acelga;MILIGRAMA/KILOGRAMA;Ametryn 500 g/L SC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Citros;MILIGRAMA/KILOGRAMA;Hexa 750 WG
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Nàspera;MILIGRAMA/KILOGRAMA;Sakhar 750 WG
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Figo;MILIGRAMA/KILOGRAMA;"Olatazon 400 EC; Hampton EC;"
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Mangaba;MILIGRAMA/KILOGRAMA;Gliforce SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Agri∆o;MILIGRAMA/KILOGRAMA;Tremor
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Couve-de-bruxelas;MILIGRAMA/KILOGRAMA;Fluroxipir Nortox
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Noz-pec∆;MILIGRAMA/KILOGRAMA;Kashmir
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Ervilha;MILIGRAMA/KILOGRAMA;Rexa 750 WG
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Dendà;MILIGRAMA/KILOGRAMA;Carfentrazona 400 EC UPL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Pupunha;MILIGRAMA/KILOGRAMA;Maxazin 500 SC
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Caqui;MILIGRAMA/KILOGRAMA;Diquate 200 SL Dezhou I
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Mostarda;MILIGRAMA/KILOGRAMA;Voxy
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Triticale;MILIGRAMA/KILOGRAMA;Escala 480 SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Pera;MILIGRAMA/KILOGRAMA;Thanos
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Aáa°;MILIGRAMA/KILOGRAMA;Procampo
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Pinh∆o;MILIGRAMA/KILOGRAMA;Arcalis
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Quiu°;MILIGRAMA/KILOGRAMA;Flumioxazin Nortox
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Chic¢ria;MILIGRAMA/KILOGRAMA;Ecconik
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Espinafre;MILIGRAMA/KILOGRAMA;K-Zon
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Couve;MILIGRAMA/KILOGRAMA;Provence 750 WG A
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Feij‰es;MILIGRAMA/KILOGRAMA;Glifosato CHDS 720 WG
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Glysin-XA
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Soja;MILIGRAMA/KILOGRAMA;Totalcorn
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Ervilha;MILIGRAMA/KILOGRAMA;Zethapyr HL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Gr∆o-de-bico;MILIGRAMA/KILOGRAMA;Folicap 250 SL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Soja;MILIGRAMA/KILOGRAMA;Pistol HL
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Feij∆o;MILIGRAMA/KILOGRAMA;Scirocco 360 CS
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Pàssego;MILIGRAMA/KILOGRAMA;Brera 360 CS
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Coco;MILIGRAMA/KILOGRAMA;Stelvio 360 CS
GLUFOSINATO;Quimico;GLUFOSINATO;HERBICIDA E REGULADOR DE CRESCIMENTO;Lentilha;MILIGRAMA/KILOGRAMA;Zelig 360 CS
SULFOMETUROM-MET÷LICO;Quimico;SULFOMETUROM-MET÷LICO;HERBICIDA E REGULADOR DE CRESCIMENTO;Soja;MILIGRAMA/KILOGRAMA;Libeccio 360 CS
SULFOMETUROM-MET÷LICO;Quimico;SULFOMETUROM-MET÷LICO;HERBICIDA E REGULADOR DE CRESCIMENTO;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Glysate 608 DMA
SULFOMETUROM-MET÷LICO;Quimico;SULFOMETUROM-MET÷LICO;HERBICIDA E REGULADOR DE CRESCIMENTO;Citros;MILIGRAMA/KILOGRAMA;Torban
SULFOMETUROM-MET÷LICO;Quimico;SULFOMETUROM-MET÷LICO;HERBICIDA E REGULADOR DE CRESCIMENTO;CafÇ;MILIGRAMA/KILOGRAMA;Glufosinato 200 SL Alamos
Tidiazurom;Quimico;Tidiazurom;HERBICIDA E REGULADOR DE CRESCIMENTO;Algod∆o;MILIGRAMA/KILOGRAMA;Glyphosate IPA 480 G/L SL
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Milho;MILIGRAMA/KILOGRAMA;Enoke
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Repolho;MILIGRAMA/KILOGRAMA;Trigard 750 WP
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Nàspera;MILIGRAMA/KILOGRAMA;Fermag
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Amendoim;MILIGRAMA/KILOGRAMA;Meothrin 300
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Chalota;MILIGRAMA/KILOGRAMA;Danimen 300 EC
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Cana-de-aá£car;MILIGRAMA/KILOGRAMA;Dimilin
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Cacau;MILIGRAMA/KILOGRAMA;Bulldock 125 SC
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Ameixa;MILIGRAMA/KILOGRAMA;Sunspray E
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Arroz;MILIGRAMA/KILOGRAMA;Mirex-S
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Beterraba;MILIGRAMA/KILOGRAMA;Orix
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Br¢colis;MILIGRAMA/KILOGRAMA;Malathion Prentiss
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Couve-chinesa;MILIGRAMA/KILOGRAMA;Vision
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Couve-Flor;MILIGRAMA/KILOGRAMA;Graxol
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Feij∆o;MILIGRAMA/KILOGRAMA;Nomolt 150
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Pàssego;MILIGRAMA/KILOGRAMA;Fastac 100
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Quiabo;MILIGRAMA/KILOGRAMA;Dicarzol 500 SP
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Ab¢bora;MILIGRAMA/KILOGRAMA;Acecopa 750 SP
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Chalota;MILIGRAMA/KILOGRAMA;Fury 180 EW
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Car†;MILIGRAMA/KILOGRAMA;Futur 300
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Maá∆;MILIGRAMA/KILOGRAMA;Regent 20 GR
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Citros;MILIGRAMA/KILOGRAMA;Regent 800 WG
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Noz-pec∆;MILIGRAMA/KILOGRAMA;Evidence 700 WG
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Soja;MILIGRAMA/KILOGRAMA;Atabron 50 EC
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Chic¢ria;MILIGRAMA/KILOGRAMA;Semevin 350
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Espinafre;MILIGRAMA/KILOGRAMA;"Acefato Fersol 750 SP; Arcanjo 750 ZS;"
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Mangaba;MILIGRAMA/KILOGRAMA;K-Obiol 25 EC
ACETAMIPRIDO;Quimico;ACETAMIPRIDO;INSETICIDA;Pera;MILIGRAMA/KILOGRAMA;K-Obiol 2P
